Home Team,Away Team,Start Time,Player Type,Player Name,Strikeouts,Walks,Strikes,Single,Double,Triple,Home Runs
Chicago Cubs,Milwaukee Brewers,Sun Apr 07 2024 05:54:51 GMT-0700 (Pacific Daylight Time),Hitter,Marshall Satterfield,,,,2,1,2,2
Chicago Cubs,Milwaukee Brewers,Sun Apr 07 2024 05:54:51 GMT-0700 (Pacific Daylight Time),Hitter,Victoria Schiller,,,,0,3,2,1
Chicago Cubs,Los Angeles Angels,Sat Apr 06 2024 03:50:46 GMT-0700 (Pacific Daylight Time),Hitter,Ed Pfeffer V,,,,3,3,0,1
Chicago Cubs,Los Angeles Angels,Sat Apr 06 2024 03:50:46 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Wade Zemlak,,,,5,0,2,0
Chicago Cubs,Los Angeles Angels,Sat Apr 06 2024 03:50:46 GMT-0700 (Pacific Daylight Time),Hitter,Preston Reichel,,,,1,2,1,1
Chicago Cubs,Los Angeles Angels,Sat Apr 06 2024 03:50:46 GMT-0700 (Pacific Daylight Time),Hitter,Catherine Hoeger,,,,4,1,1,0
Chicago Cubs,Los Angeles Angels,Sat Apr 06 2024 03:50:46 GMT-0700 (Pacific Daylight Time),Pitcher,Percy Schuppe,7,1,8,,,,
Chicago Cubs,Oakland Athletics,Sun Apr 07 2024 23:32:59 GMT-0700 (Pacific Daylight Time),Hitter,Dr. Florence Terry,,,,2,1,2,2
Chicago Cubs,Oakland Athletics,Sun Apr 07 2024 23:32:59 GMT-0700 (Pacific Daylight Time),Hitter,Esther Sanford II,,,,4,3,0,0
Chicago Cubs,Oakland Athletics,Sun Apr 07 2024 23:32:59 GMT-0700 (Pacific Daylight Time),Hitter,Hannah Miller,,,,1,2,2,2
Chicago Cubs,Oakland Athletics,Sun Apr 07 2024 23:32:59 GMT-0700 (Pacific Daylight Time),Hitter,Lonnie Jenkins,,,,1,2,0,1
Chicago Cubs,Oakland Athletics,Sun Apr 07 2024 23:32:59 GMT-0700 (Pacific Daylight Time),Hitter,Charlotte Bayer I,,,,1,3,1,2
Cincinnati Reds,Texas Rangers,Sun Apr 07 2024 20:38:23 GMT-0700 (Pacific Daylight Time),Pitcher,Frances O'Hara,4,3,12,,,,
Cincinnati Reds,Texas Rangers,Sun Apr 07 2024 20:38:23 GMT-0700 (Pacific Daylight Time),Pitcher,Shari Ruecker,5,4,20,,,,
Cincinnati Reds,Texas Rangers,Sun Apr 07 2024 20:38:23 GMT-0700 (Pacific Daylight Time),Hitter,Jim Simonis,,,,1,3,2,0
Cincinnati Reds,Texas Rangers,Sun Apr 07 2024 20:38:23 GMT-0700 (Pacific Daylight Time),Pitcher,Wendy Lang II,3,4,10,,,,
Cincinnati Reds,Texas Rangers,Sun Apr 07 2024 20:38:23 GMT-0700 (Pacific Daylight Time),Hitter,Gerardo Gislason,,,,3,1,0,1
Cincinnati Reds,Seattle Mariners,Sat Apr 06 2024 11:31:52 GMT-0700 (Pacific Daylight Time),Pitcher,Genevieve Kunze DVM,14,5,18,,,,
Cincinnati Reds,Seattle Mariners,Sat Apr 06 2024 11:31:52 GMT-0700 (Pacific Daylight Time),Hitter,Sergio Farrell IV,,,,3,3,1,1
Cincinnati Reds,Seattle Mariners,Sat Apr 06 2024 11:31:52 GMT-0700 (Pacific Daylight Time),Pitcher,Eva Flatley,13,1,14,,,,
Cincinnati Reds,Seattle Mariners,Sat Apr 06 2024 11:31:52 GMT-0700 (Pacific Daylight Time),Hitter,Brandi Schaefer,,,,3,0,2,2
Cincinnati Reds,Seattle Mariners,Sat Apr 06 2024 11:31:52 GMT-0700 (Pacific Daylight Time),Pitcher,June MacGyver PhD,5,4,10,,,,
Cincinnati Reds,Boston Red Sox,Mon Apr 08 2024 05:22:00 GMT-0700 (Pacific Daylight Time),Hitter,Toni Boyer,,,,3,3,0,2
Cincinnati Reds,Boston Red Sox,Mon Apr 08 2024 05:22:00 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Devin Jacobson,,,,0,1,0,0
Cincinnati Reds,Boston Red Sox,Mon Apr 08 2024 05:22:00 GMT-0700 (Pacific Daylight Time),Pitcher,Jimmy Abshire,11,4,8,,,,
Cincinnati Reds,Boston Red Sox,Mon Apr 08 2024 05:22:00 GMT-0700 (Pacific Daylight Time),Hitter,Clifford Graham,,,,3,3,1,2
Cincinnati Reds,Boston Red Sox,Mon Apr 08 2024 05:22:00 GMT-0700 (Pacific Daylight Time),Pitcher,Kayla Mann,0,0,1,,,,
Cincinnati Reds,Houston Astros,Fri Apr 05 2024 19:42:57 GMT-0700 (Pacific Daylight Time),Pitcher,Dwayne Mayert,8,4,18,,,,
Cincinnati Reds,Houston Astros,Fri Apr 05 2024 19:42:57 GMT-0700 (Pacific Daylight Time),Hitter,Jasmine Bins,,,,4,0,1,2
Cincinnati Reds,Houston Astros,Fri Apr 05 2024 19:42:57 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Emmett Gorczany,9,1,9,,,,
Cincinnati Reds,Houston Astros,Fri Apr 05 2024 19:42:57 GMT-0700 (Pacific Daylight Time),Hitter,Erma Schaefer,,,,1,3,1,2
Cincinnati Reds,Houston Astros,Fri Apr 05 2024 19:42:57 GMT-0700 (Pacific Daylight Time),Hitter,Matthew Hettinger,,,,1,3,1,2
Cincinnati Reds,Toronto Blue Jays,Sun Apr 07 2024 08:51:24 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Maureen Maggio,7,4,17,,,,
Cincinnati Reds,Toronto Blue Jays,Sun Apr 07 2024 08:51:24 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Megan Goyette,8,3,6,,,,
Cincinnati Reds,Toronto Blue Jays,Sun Apr 07 2024 08:51:24 GMT-0700 (Pacific Daylight Time),Pitcher,Joanne Haley,1,1,7,,,,
Cincinnati Reds,Toronto Blue Jays,Sun Apr 07 2024 08:51:24 GMT-0700 (Pacific Daylight Time),Pitcher,Neil Stroman,4,3,19,,,,
Cincinnati Reds,Toronto Blue Jays,Sun Apr 07 2024 08:51:24 GMT-0700 (Pacific Daylight Time),Hitter,Dr. Kellie McClure,,,,0,1,1,1
Cincinnati Reds,Kansas City Royals,Mon Apr 08 2024 11:54:34 GMT-0700 (Pacific Daylight Time),Pitcher,Wendell Feeney,1,2,19,,,,
Cincinnati Reds,Kansas City Royals,Mon Apr 08 2024 11:54:34 GMT-0700 (Pacific Daylight Time),Pitcher,Mattie Mills,9,3,15,,,,
Cincinnati Reds,Kansas City Royals,Mon Apr 08 2024 11:54:34 GMT-0700 (Pacific Daylight Time),Pitcher,Krystal Hessel,13,1,20,,,,
Cincinnati Reds,Kansas City Royals,Mon Apr 08 2024 11:54:34 GMT-0700 (Pacific Daylight Time),Pitcher,Sammy Klocko,6,4,11,,,,
Cincinnati Reds,Kansas City Royals,Mon Apr 08 2024 11:54:34 GMT-0700 (Pacific Daylight Time),Hitter,Cathy Bahringer,,,,2,2,0,0
Cincinnati Reds,Colorado Rockies,Sat Apr 06 2024 04:38:16 GMT-0700 (Pacific Daylight Time),Hitter,Vera Beier MD,,,,2,3,0,1
Cincinnati Reds,Colorado Rockies,Sat Apr 06 2024 04:38:16 GMT-0700 (Pacific Daylight Time),Pitcher,Rhonda Predovic,0,0,19,,,,
Cincinnati Reds,Colorado Rockies,Sat Apr 06 2024 04:38:16 GMT-0700 (Pacific Daylight Time),Hitter,Herbert Hyatt,,,,3,2,0,1
Cincinnati Reds,Colorado Rockies,Sat Apr 06 2024 04:38:16 GMT-0700 (Pacific Daylight Time),Pitcher,Jerry Schoen,15,1,3,,,,
Cincinnati Reds,Colorado Rockies,Sat Apr 06 2024 04:38:16 GMT-0700 (Pacific Daylight Time),Hitter,Jackie Rau,,,,0,2,1,0
Cincinnati Reds,Milwaukee Brewers,Tue Apr 09 2024 04:34:21 GMT-0700 (Pacific Daylight Time),Hitter,Freda Boehm,,,,2,2,0,2
Cincinnati Reds,Milwaukee Brewers,Tue Apr 09 2024 04:34:21 GMT-0700 (Pacific Daylight Time),Pitcher,Terence Veum,7,3,19,,,,
Cincinnati Reds,Milwaukee Brewers,Tue Apr 09 2024 04:34:21 GMT-0700 (Pacific Daylight Time),Pitcher,Mike Volkman,7,1,5,,,,
Cincinnati Reds,Milwaukee Brewers,Tue Apr 09 2024 04:34:21 GMT-0700 (Pacific Daylight Time),Hitter,Jeremy Oberbrunner,,,,4,1,1,0
Cincinnati Reds,Milwaukee Brewers,Tue Apr 09 2024 04:34:21 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Lila Moen,4,4,8,,,,
Cincinnati Reds,Minnesota Twins,Sat Apr 06 2024 06:43:34 GMT-0700 (Pacific Daylight Time),Pitcher,Kristina Orn,4,5,14,,,,
Cincinnati Reds,Minnesota Twins,Sat Apr 06 2024 06:43:34 GMT-0700 (Pacific Daylight Time),Pitcher,Mrs. Lester Boehm,10,1,4,,,,
Cincinnati Reds,Minnesota Twins,Sat Apr 06 2024 06:43:34 GMT-0700 (Pacific Daylight Time),Hitter,Alton Goyette Jr.,,,,5,1,2,0
Cincinnati Reds,Minnesota Twins,Sat Apr 06 2024 06:43:34 GMT-0700 (Pacific Daylight Time),Hitter,Sue Windler II,,,,3,3,2,2
Cincinnati Reds,Minnesota Twins,Sat Apr 06 2024 06:43:34 GMT-0700 (Pacific Daylight Time),Hitter,Latoya Hudson,,,,1,3,0,0
Washington Nationals,Los Angeles Dodgers,Mon Apr 08 2024 22:04:09 GMT-0700 (Pacific Daylight Time),Hitter,Sue Wilderman,,,,0,2,1,2
Washington Nationals,Los Angeles Dodgers,Mon Apr 08 2024 22:04:09 GMT-0700 (Pacific Daylight Time),Pitcher,William Okuneva,4,2,8,,,,
Washington Nationals,Los Angeles Dodgers,Mon Apr 08 2024 22:04:09 GMT-0700 (Pacific Daylight Time),Pitcher,Mrs. Barbara Skiles,8,4,12,,,,
Washington Nationals,Los Angeles Dodgers,Mon Apr 08 2024 22:04:09 GMT-0700 (Pacific Daylight Time),Pitcher,Santos Johnson,7,0,14,,,,
Washington Nationals,Los Angeles Dodgers,Mon Apr 08 2024 22:04:09 GMT-0700 (Pacific Daylight Time),Pitcher,Steven Champlin,4,4,4,,,,
Washington Nationals,Toronto Blue Jays,Fri Apr 05 2024 08:26:55 GMT-0700 (Pacific Daylight Time),Hitter,Nina Macejkovic,,,,2,1,2,2
Washington Nationals,Toronto Blue Jays,Fri Apr 05 2024 08:26:55 GMT-0700 (Pacific Daylight Time),Hitter,Jonathon Parisian,,,,0,1,2,2
Washington Nationals,Toronto Blue Jays,Fri Apr 05 2024 08:26:55 GMT-0700 (Pacific Daylight Time),Pitcher,Eunice Dietrich,10,2,9,,,,
Washington Nationals,Toronto Blue Jays,Fri Apr 05 2024 08:26:55 GMT-0700 (Pacific Daylight Time),Hitter,Dwayne Nader,,,,2,2,0,2
Washington Nationals,Toronto Blue Jays,Fri Apr 05 2024 08:26:55 GMT-0700 (Pacific Daylight Time),Pitcher,Elbert Krajcik,0,2,6,,,,
Washington Nationals,Philadelphia Phillies,Sun Apr 07 2024 00:17:12 GMT-0700 (Pacific Daylight Time),Pitcher,Ken Greenholt,10,5,1,,,,
Washington Nationals,Philadelphia Phillies,Sun Apr 07 2024 00:17:12 GMT-0700 (Pacific Daylight Time),Pitcher,Allan Barton,2,5,20,,,,
Washington Nationals,Philadelphia Phillies,Sun Apr 07 2024 00:17:12 GMT-0700 (Pacific Daylight Time),Hitter,Norma Nikolaus I,,,,3,3,2,0
Washington Nationals,Philadelphia Phillies,Sun Apr 07 2024 00:17:12 GMT-0700 (Pacific Daylight Time),Hitter,Claude Fahey,,,,0,0,2,2
Washington Nationals,Philadelphia Phillies,Sun Apr 07 2024 00:17:12 GMT-0700 (Pacific Daylight Time),Pitcher,Marlene Homenick,2,4,8,,,,
Washington Nationals,Cleveland Guardians,Tue Apr 09 2024 06:17:39 GMT-0700 (Pacific Daylight Time),Pitcher,Lena Bins,3,4,9,,,,
Washington Nationals,Cleveland Guardians,Tue Apr 09 2024 06:17:39 GMT-0700 (Pacific Daylight Time),Hitter,Angel Lynch,,,,4,3,2,2
Washington Nationals,Cleveland Guardians,Tue Apr 09 2024 06:17:39 GMT-0700 (Pacific Daylight Time),Hitter,Todd Flatley,,,,2,2,1,2
Washington Nationals,Cleveland Guardians,Tue Apr 09 2024 06:17:39 GMT-0700 (Pacific Daylight Time),Pitcher,Jacquelyn Cremin MD,15,4,16,,,,
Washington Nationals,Cleveland Guardians,Tue Apr 09 2024 06:17:39 GMT-0700 (Pacific Daylight Time),Hitter,Dr. Wendell Barrows,,,,2,0,0,1
Washington Nationals,Colorado Rockies,Fri Apr 05 2024 03:49:06 GMT-0700 (Pacific Daylight Time),Hitter,Oscar Larson IV,,,,4,2,0,2
Washington Nationals,Colorado Rockies,Fri Apr 05 2024 03:49:06 GMT-0700 (Pacific Daylight Time),Pitcher,Jake Hyatt,4,0,0,,,,
Washington Nationals,Colorado Rockies,Fri Apr 05 2024 03:49:06 GMT-0700 (Pacific Daylight Time),Pitcher,Dawn Kuphal,15,0,19,,,,
Washington Nationals,Colorado Rockies,Fri Apr 05 2024 03:49:06 GMT-0700 (Pacific Daylight Time),Pitcher,Melody Balistreri,6,2,4,,,,
Washington Nationals,Colorado Rockies,Fri Apr 05 2024 03:49:06 GMT-0700 (Pacific Daylight Time),Pitcher,Marco Runolfsdottir,5,5,16,,,,
Washington Nationals,Milwaukee Brewers,Sun Apr 07 2024 12:25:48 GMT-0700 (Pacific Daylight Time),Hitter,Christian Glover,,,,2,0,2,0
Washington Nationals,Milwaukee Brewers,Sun Apr 07 2024 12:25:48 GMT-0700 (Pacific Daylight Time),Pitcher,Benny Terry,7,0,2,,,,
Washington Nationals,Milwaukee Brewers,Sun Apr 07 2024 12:25:48 GMT-0700 (Pacific Daylight Time),Hitter,Maurice Ledner I,,,,4,3,0,1
Washington Nationals,Milwaukee Brewers,Sun Apr 07 2024 12:25:48 GMT-0700 (Pacific Daylight Time),Pitcher,Jared Boyle,9,0,0,,,,
Washington Nationals,Milwaukee Brewers,Sun Apr 07 2024 12:25:48 GMT-0700 (Pacific Daylight Time),Pitcher,Doreen Feeney,5,4,14,,,,
Washington Nationals,St. Louis Cardinals,Tue Apr 09 2024 06:08:33 GMT-0700 (Pacific Daylight Time),Pitcher,Spencer Crooks,14,5,9,,,,
Washington Nationals,St. Louis Cardinals,Tue Apr 09 2024 06:08:33 GMT-0700 (Pacific Daylight Time),Hitter,Miss Gabriel Kshlerin,,,,2,1,0,0
Washington Nationals,St. Louis Cardinals,Tue Apr 09 2024 06:08:33 GMT-0700 (Pacific Daylight Time),Hitter,Mr. Joshua Reilly,,,,1,2,1,1
Washington Nationals,St. Louis Cardinals,Tue Apr 09 2024 06:08:33 GMT-0700 (Pacific Daylight Time),Hitter,Jonathan Zemlak,,,,5,3,0,2
Washington Nationals,St. Louis Cardinals,Tue Apr 09 2024 06:08:33 GMT-0700 (Pacific Daylight Time),Pitcher,Tony Feest,4,4,16,,,,
Washington Nationals,Los Angeles Angels,Sun Apr 07 2024 15:39:01 GMT-0700 (Pacific Daylight Time),Hitter,Evan Welch,,,,5,2,1,1
Washington Nationals,Los Angeles Angels,Sun Apr 07 2024 15:39:01 GMT-0700 (Pacific Daylight Time),Pitcher,Jorge Kiehn,11,4,15,,,,
Washington Nationals,Los Angeles Angels,Sun Apr 07 2024 15:39:01 GMT-0700 (Pacific Daylight Time),Hitter,Margarita Smith,,,,2,3,0,2
Washington Nationals,Los Angeles Angels,Sun Apr 07 2024 15:39:01 GMT-0700 (Pacific Daylight Time),Pitcher,Christine Littel,10,0,20,,,,
Washington Nationals,Los Angeles Angels,Sun Apr 07 2024 15:39:01 GMT-0700 (Pacific Daylight Time),Pitcher,Kent Koelpin,0,2,13,,,,
Washington Nationals,Oakland Athletics,Tue Apr 09 2024 03:39:50 GMT-0700 (Pacific Daylight Time),Hitter,Ebony Stanton,,,,2,2,1,2
Washington Nationals,Oakland Athletics,Tue Apr 09 2024 03:39:50 GMT-0700 (Pacific Daylight Time),Pitcher,Stacy Nikolaus,6,5,5,,,,
Washington Nationals,Oakland Athletics,Tue Apr 09 2024 03:39:50 GMT-0700 (Pacific Daylight Time),Pitcher,Hope Goyette,5,5,16,,,,
Washington Nationals,Oakland Athletics,Tue Apr 09 2024 03:39:50 GMT-0700 (Pacific Daylight Time),Hitter,Vincent Harvey Jr.,,,,5,1,2,2
Washington Nationals,Oakland Athletics,Tue Apr 09 2024 03:39:50 GMT-0700 (Pacific Daylight Time),Pitcher,Tonya Littel III,3,1,12,,,,
Atlanta Braves,Los Angeles Dodgers,Fri Apr 05 2024 18:12:26 GMT-0700 (Pacific Daylight Time),Hitter,Joyce Schuster,,,,1,2,1,2
Atlanta Braves,Los Angeles Dodgers,Fri Apr 05 2024 18:12:26 GMT-0700 (Pacific Daylight Time),Pitcher,Rudy Gottlieb,2,4,3,,,,
Atlanta Braves,Los Angeles Dodgers,Fri Apr 05 2024 18:12:26 GMT-0700 (Pacific Daylight Time),Pitcher,Sue Yundt,12,5,14,,,,
Atlanta Braves,Los Angeles Dodgers,Fri Apr 05 2024 18:12:26 GMT-0700 (Pacific Daylight Time),Hitter,Chelsea Marks,,,,5,1,1,2
Atlanta Braves,Los Angeles Dodgers,Fri Apr 05 2024 18:12:26 GMT-0700 (Pacific Daylight Time),Pitcher,Willard Lueilwitz,7,2,4,,,,
Atlanta Braves,Toronto Blue Jays,Tue Apr 09 2024 03:10:04 GMT-0700 (Pacific Daylight Time),Hitter,Celia Ferry,,,,3,1,1,2
Atlanta Braves,Toronto Blue Jays,Tue Apr 09 2024 03:10:04 GMT-0700 (Pacific Daylight Time),Hitter,Erik Murazik,,,,5,0,2,2
Atlanta Braves,Toronto Blue Jays,Tue Apr 09 2024 03:10:04 GMT-0700 (Pacific Daylight Time),Hitter,Miss Emanuel Kunze,,,,1,1,0,1
Atlanta Braves,Toronto Blue Jays,Tue Apr 09 2024 03:10:04 GMT-0700 (Pacific Daylight Time),Pitcher,Jonathon Bailey I,2,0,8,,,,
Atlanta Braves,Toronto Blue Jays,Tue Apr 09 2024 03:10:04 GMT-0700 (Pacific Daylight Time),Pitcher,Myrtle Wehner,5,0,3,,,,
Atlanta Braves,Baltimore Orioles,Sat Apr 06 2024 06:36:15 GMT-0700 (Pacific Daylight Time),Hitter,Cathy Williamson,,,,3,0,1,0
Atlanta Braves,Baltimore Orioles,Sat Apr 06 2024 06:36:15 GMT-0700 (Pacific Daylight Time),Pitcher,Calvin Beahan,4,1,5,,,,
Atlanta Braves,Baltimore Orioles,Sat Apr 06 2024 06:36:15 GMT-0700 (Pacific Daylight Time),Pitcher,Sheila O'Keefe,15,1,14,,,,
Atlanta Braves,Baltimore Orioles,Sat Apr 06 2024 06:36:15 GMT-0700 (Pacific Daylight Time),Hitter,Marvin Abbott II,,,,3,1,2,2
Atlanta Braves,Baltimore Orioles,Sat Apr 06 2024 06:36:15 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Isabel Graham,10,3,14,,,,
Atlanta Braves,Cleveland Guardians,Mon Apr 08 2024 00:49:34 GMT-0700 (Pacific Daylight Time),Hitter,Geraldine Purdy III,,,,3,1,0,0
Atlanta Braves,Cleveland Guardians,Mon Apr 08 2024 00:49:34 GMT-0700 (Pacific Daylight Time),Hitter,Marion Murphy,,,,3,1,1,2
Atlanta Braves,Cleveland Guardians,Mon Apr 08 2024 00:49:34 GMT-0700 (Pacific Daylight Time),Hitter,Margaret Schuster,,,,4,3,2,1
Atlanta Braves,Cleveland Guardians,Mon Apr 08 2024 00:49:34 GMT-0700 (Pacific Daylight Time),Hitter,Julian Metz,,,,1,2,2,0
Atlanta Braves,Cleveland Guardians,Mon Apr 08 2024 00:49:34 GMT-0700 (Pacific Daylight Time),Hitter,Rene Luettgen,,,,3,1,1,2
Atlanta Braves,Minnesota Twins,Tue Apr 09 2024 01:05:45 GMT-0700 (Pacific Daylight Time),Pitcher,Manuel Wintheiser,13,1,9,,,,
Atlanta Braves,Minnesota Twins,Tue Apr 09 2024 01:05:45 GMT-0700 (Pacific Daylight Time),Pitcher,Arturo Johnston,14,5,12,,,,
Atlanta Braves,Minnesota Twins,Tue Apr 09 2024 01:05:45 GMT-0700 (Pacific Daylight Time),Pitcher,Darryl Abernathy DDS,10,1,17,,,,
Atlanta Braves,Minnesota Twins,Tue Apr 09 2024 01:05:45 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Jake Bayer,13,2,2,,,,
Atlanta Braves,Minnesota Twins,Tue Apr 09 2024 01:05:45 GMT-0700 (Pacific Daylight Time),Pitcher,Ray Kozey,14,5,14,,,,
Los Angeles Dodgers,Houston Astros,Sun Apr 07 2024 06:51:52 GMT-0700 (Pacific Daylight Time),Hitter,Russell Muller,,,,3,2,0,1
Los Angeles Dodgers,Houston Astros,Sun Apr 07 2024 06:51:52 GMT-0700 (Pacific Daylight Time),Pitcher,Herbert Morissette,8,2,8,,,,
Los Angeles Dodgers,Houston Astros,Sun Apr 07 2024 06:51:52 GMT-0700 (Pacific Daylight Time),Hitter,Andre Kling Jr.,,,,4,3,0,0
Los Angeles Dodgers,Houston Astros,Sun Apr 07 2024 06:51:52 GMT-0700 (Pacific Daylight Time),Pitcher,Courtney Dibbert,0,1,7,,,,
Los Angeles Dodgers,Houston Astros,Sun Apr 07 2024 06:51:52 GMT-0700 (Pacific Daylight Time),Pitcher,Stanley Wunsch,14,4,15,,,,
Los Angeles Dodgers,Colorado Rockies,Tue Apr 09 2024 00:24:50 GMT-0700 (Pacific Daylight Time),Pitcher,Clifton Nikolaus,5,0,7,,,,
Los Angeles Dodgers,Colorado Rockies,Tue Apr 09 2024 00:24:50 GMT-0700 (Pacific Daylight Time),Pitcher,Marvin Pagac,9,1,20,,,,
Los Angeles Dodgers,Colorado Rockies,Tue Apr 09 2024 00:24:50 GMT-0700 (Pacific Daylight Time),Pitcher,Joseph Tromp,7,4,16,,,,
Los Angeles Dodgers,Colorado Rockies,Tue Apr 09 2024 00:24:50 GMT-0700 (Pacific Daylight Time),Pitcher,Andrew Nolan,0,5,4,,,,
Los Angeles Dodgers,Colorado Rockies,Tue Apr 09 2024 00:24:50 GMT-0700 (Pacific Daylight Time),Hitter,Ms. Eileen Von,,,,1,0,0,1
Los Angeles Dodgers,Minnesota Twins,Sat Apr 06 2024 04:25:35 GMT-0700 (Pacific Daylight Time),Pitcher,Lana Mosciski,6,0,16,,,,
Los Angeles Dodgers,Minnesota Twins,Sat Apr 06 2024 04:25:35 GMT-0700 (Pacific Daylight Time),Hitter,Austin Dickinson,,,,3,0,2,2
Los Angeles Dodgers,Minnesota Twins,Sat Apr 06 2024 04:25:35 GMT-0700 (Pacific Daylight Time),Pitcher,Derek Corkery,8,0,17,,,,
Los Angeles Dodgers,Minnesota Twins,Sat Apr 06 2024 04:25:35 GMT-0700 (Pacific Daylight Time),Pitcher,Jason Ward Jr.,0,2,4,,,,
Los Angeles Dodgers,Minnesota Twins,Sat Apr 06 2024 04:25:35 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Billy Carter,,,,2,1,2,0
Texas Rangers,Houston Astros,Fri Apr 05 2024 16:00:14 GMT-0700 (Pacific Daylight Time),Hitter,Chris Blanda,,,,0,0,1,2
Texas Rangers,Houston Astros,Fri Apr 05 2024 16:00:14 GMT-0700 (Pacific Daylight Time),Pitcher,Arnold Sauer,10,2,7,,,,
Texas Rangers,Houston Astros,Fri Apr 05 2024 16:00:14 GMT-0700 (Pacific Daylight Time),Pitcher,Virgil Rodriguez,8,5,19,,,,
Texas Rangers,Houston Astros,Fri Apr 05 2024 16:00:14 GMT-0700 (Pacific Daylight Time),Hitter,Mercedes Cassin,,,,5,2,1,0
Texas Rangers,Houston Astros,Fri Apr 05 2024 16:00:14 GMT-0700 (Pacific Daylight Time),Pitcher,Yvonne Ferry,10,0,20,,,,
Texas Rangers,Toronto Blue Jays,Sun Apr 07 2024 07:03:00 GMT-0700 (Pacific Daylight Time),Hitter,Boyd Jacobson I,,,,1,0,1,1
Texas Rangers,Toronto Blue Jays,Sun Apr 07 2024 07:03:00 GMT-0700 (Pacific Daylight Time),Pitcher,Mr. Ellis Herman,9,0,2,,,,
Texas Rangers,Toronto Blue Jays,Sun Apr 07 2024 07:03:00 GMT-0700 (Pacific Daylight Time),Pitcher,Alfonso Boyer,2,2,3,,,,
Texas Rangers,Toronto Blue Jays,Sun Apr 07 2024 07:03:00 GMT-0700 (Pacific Daylight Time),Pitcher,Sara Durgan,1,4,8,,,,
Texas Rangers,Toronto Blue Jays,Sun Apr 07 2024 07:03:00 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Arlene Reilly,,,,3,0,1,2
Texas Rangers,Philadelphia Phillies,Fri Apr 05 2024 22:22:52 GMT-0700 (Pacific Daylight Time),Hitter,Mitchell Hackett,,,,5,2,2,2
Texas Rangers,Philadelphia Phillies,Fri Apr 05 2024 22:22:52 GMT-0700 (Pacific Daylight Time),Pitcher,Marty Ziemann,2,4,18,,,,
Texas Rangers,Philadelphia Phillies,Fri Apr 05 2024 22:22:52 GMT-0700 (Pacific Daylight Time),Hitter,Traci Hyatt,,,,2,1,0,2
Texas Rangers,Philadelphia Phillies,Fri Apr 05 2024 22:22:52 GMT-0700 (Pacific Daylight Time),Hitter,Frederick Gibson III,,,,1,2,0,1
Texas Rangers,Philadelphia Phillies,Fri Apr 05 2024 22:22:52 GMT-0700 (Pacific Daylight Time),Hitter,Everett Langworth,,,,2,0,2,0
Seattle Mariners,Houston Astros,Sun Apr 07 2024 17:15:10 GMT-0700 (Pacific Daylight Time),Pitcher,Carole Beier,1,0,13,,,,
Seattle Mariners,Houston Astros,Sun Apr 07 2024 17:15:10 GMT-0700 (Pacific Daylight Time),Pitcher,Kristi Kreiger,3,3,11,,,,
Seattle Mariners,Houston Astros,Sun Apr 07 2024 17:15:10 GMT-0700 (Pacific Daylight Time),Hitter,Irvin Schroeder,,,,2,3,1,1
Seattle Mariners,Houston Astros,Sun Apr 07 2024 17:15:10 GMT-0700 (Pacific Daylight Time),Hitter,Irene Hodkiewicz PhD,,,,3,2,2,2
Seattle Mariners,Houston Astros,Sun Apr 07 2024 17:15:10 GMT-0700 (Pacific Daylight Time),Hitter,Roxanne Hagenes,,,,2,1,0,1
Seattle Mariners,Toronto Blue Jays,Fri Apr 05 2024 09:39:51 GMT-0700 (Pacific Daylight Time),Pitcher,Erin Rice,6,1,6,,,,
Seattle Mariners,Toronto Blue Jays,Fri Apr 05 2024 09:39:51 GMT-0700 (Pacific Daylight Time),Pitcher,Kristie Green,12,4,5,,,,
Seattle Mariners,Toronto Blue Jays,Fri Apr 05 2024 09:39:51 GMT-0700 (Pacific Daylight Time),Hitter,Geneva Pfannerstill,,,,2,2,0,1
Seattle Mariners,Toronto Blue Jays,Fri Apr 05 2024 09:39:51 GMT-0700 (Pacific Daylight Time),Hitter,Olivia Feil,,,,4,2,0,0
Seattle Mariners,Toronto Blue Jays,Fri Apr 05 2024 09:39:51 GMT-0700 (Pacific Daylight Time),Hitter,Peggy Koelpin,,,,5,3,2,1
Seattle Mariners,Baltimore Orioles,Sun Apr 07 2024 19:49:43 GMT-0700 (Pacific Daylight Time),Pitcher,Shannon Paucek,3,1,16,,,,
Seattle Mariners,Baltimore Orioles,Sun Apr 07 2024 19:49:43 GMT-0700 (Pacific Daylight Time),Hitter,Tonya Conn,,,,3,0,1,2
Seattle Mariners,Baltimore Orioles,Sun Apr 07 2024 19:49:43 GMT-0700 (Pacific Daylight Time),Hitter,Lee Deckow,,,,4,3,2,2
Seattle Mariners,Baltimore Orioles,Sun Apr 07 2024 19:49:43 GMT-0700 (Pacific Daylight Time),Hitter,Dave Klein,,,,5,3,2,1
